Participant,Block,Trial,Global_Trial,Mean_Reward_Arm0,Mean_Reward_Arm1,Action,Reward,RNN_Prob_Action0,V_t,Kalman_post_mean_0,Kalman_post_mean_1,Kalman_post_variance_0,Kalman_post_variance_1,Kalman_kalman_gain_0,Kalman_kalman_gain_1,RU,TU
6,12,4,1324,7.191047761444603,10.994927539169678,1,10.386218215904117,0.0061216666,1.9006767285899784,5.362749467224684,3.4620727386347054,1.6666666666666667,3.333333333333334,0.0,0.3333333333333333,-0.5347474096147482,2.23606797749979
6,12,5,1325,7.191047761444603,10.994927539169678,1,7.081745939150555,0.074670084,0.9957584284610155,5.362749467224684,4.366991038763668,1.6666666666666667,2.5000000000000004,0.0,0.25000000000000006,-0.29014438134838416,2.041241452319315
6,12,6,1326,7.191047761444603,10.994927539169678,1,14.692055760272225,0.00054548617,-1.0692545158406963,5.362749467224684,6.43200398306538,1.6666666666666667,2.0,0.0,0.20000000000000004,-0.12321911363728955,1.9148542155126762
6,12,7,1327,7.191047761444603,10.994927539169678,1,8.83509649565952,6.6818735e-08,-1.4697699346063864,5.362749467224684,6.83251940183107,1.6666666666666667,1.6666666666666667,0.0,0.16666666666666666,0.0,1.8257418583505538
6,12,8,1328,7.191047761444603,10.994927539169678,1,10.82361274249506,4.687975e-10,-2.0399261261298136,5.362749467224684,7.402675593354497,1.6666666666666667,1.4285714285714286,0.0,0.14285714285714288,0.09576583940141203,1.7593288763724921
6,12,9,1329,7.191047761444603,10.994927539169678,1,10.59471018563274,1.0096562e-10,-2.4389304501645936,5.362749467224684,7.8016799173892775,1.6666666666666667,1.25,0.0,0.125,0.1729604599859107,1.7078251276599332
6,13,0,1330,4.987291917613216,13.714617158518257,1,11.88768827241744,0.50274605,-3.96256275747248,0.0,3.96256275747248,5.0,3.333333333333334,0.0,0.3333333333333333,0.410326119149236,2.886751345948129
6,13,1,1331,4.987291917613216,13.714617158518257,1,12.610754372688087,0.17746979,-6.124610661276382,0.0,6.124610661276382,5.0,2.5000000000000004,0.0,0.25000000000000006,0.6549291474156,2.7386127875258306
6,13,2,1332,4.987291917613216,13.714617158518257,0,-1.4420665333147387,0.3803253,-6.605299505714628,-0.4806888444382462,6.124610661276382,3.333333333333334,2.5000000000000004,0.3333333333333333,0.0,0.24460302826636404,2.41522945769824
6,13,3,1333,4.987291917613216,13.714617158518257,1,13.346857293829949,0.1481127,-8.049748832225342,-0.4806888444382462,7.569059987787096,3.333333333333334,2.0,0.0,0.20000000000000004,0.41152829597745866,2.3094010767585034
